CODE	UZ	RU	EN
1710229807	Alachabob	Алачабаб	
1710229812	Rudaksoy	Рудаксой	
1710229815	Gulbog‘	Гульбаг	
1710229823	Koson	Касан	
1710229835	Do‘stlik	Дустлик	
1710229846	Qo‘ng‘irtog‘	Кунгиртог	
1710229860	Gulobod	Гулобод	
1710229868	Istiqlol	Истиклол	
1710229871	Tinchlik	Тинчлик	
1710232	Kitob tumani (Markaz -Kitob sh.)	Китабский район (Центр -г. Китаб)	
1710232500	Kitob tumanining tuman ahamiyatiga ega shaharlari	Гоpода pайонного подчинения Китабского pайона	
1710232501	Kitob	Китаб	
1710232550	Kitob tumanining shaharchalari	Городские поселки Китабского района	
1710232553	Alaqo‘yliq	Алакуйлик	
1710232556	Bektemir	Бектемир	
1710232559	Rus qishloq	Рус	
1710232563	Baxtdarvozasi	Бахтдарвозаси	
1710232566	Beshterak	Бештерак	
1710232569	Varganza	Варганза	
1710232573	Obikanda	Обиканда	
1710232576	Panji	Панжи	
1710232579	Sariosiyo	Сариосие	
1710232583	Sevaz	Севаз	
1710232586	Xoji	Хожи	
1710232589	Yakkatut	Яккатут	
1710232593	Yangiobod	Янгиабад	
1710232800	Kitob tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Китабского района	
1710232803	Bektemir	Бектемир	
1710232808	Qatorbog‘	Катарбаг	
1710232809	Qaynarbuloq	Кайнарбулак	
1710232811	Qo‘yioqboy	Куйнакбай	
1710232833	Makrid	Макрид	
1710232855	Tagob	Тагоб	
1710232866	Paxtaobod	Пахтаабад	
1710232877	Sevaz	Сиваз	
1710232880	Tupchoq	Тупчак	
1710232885	Bog‘bon	Багбан	
1710232890	Beshterak	Бештеpак	
1710232895	Jilisuv	Жилисув	
1710233	Mirishkor tumani (Markaz -Yangi Mirishkor shaharchasi)	Миришкорский район (Центр -гп Янги Миришкор)	
1710233550	Mirishkor tumanining shaharchalari	Городские поселки Миришкорского района	
1710233551	Yangi Mirishkor	Янги Миришкор	
1710233555	Jeynov	Жейнов	
1710233558	Pomuq	Помук	
1710233800	Mirishkor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Миришкорского района	
1710233808	Obod	Абад	
1710233812	Bo‘ston	Бустон	
1710233823	Vori	Вори	
1710233828	Guliston	Гулистан	
1710233832	Gulshanbog‘	Гулшан баг	
1710233836	Jeynov	Джейнау	
1710233842	Mirishkor	Миришкор	
1710233848	Navbahor	Навбахор	
1710233855	Pomuq	Помук	
1710233862	Chamanzor	Чаманзар	
1710233865	Chandir	Чандиp	
1710233869	Yangiobod	Янгиабад	
1710234	Muborak tumani (Markaz -Muborak sh.)	Мубарекский район (Центр -г. Мубарек)	
1710234500	Muborak tumanining tuman ahamiyatiga ega shaharlari	Гоpода pайонного подчинения Мубаpекского pайона	
1710234501	Muborak	Мубаpек	
1710234550	Muborak tumanining shaharchalari	Городские поселки Мубарекского района	
1710234552	Qarliq	Карлик	
1710234554	Baxt	Бахт	
1710234556	Qoraqum	Каракум	
1710234558	Diyonat	Диёнат	
1710234562	Shayx	Шайх	
1710234800	Muborak tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Мубарекского района	
1710234835	Qoraqum	Каракум	
1710234845	Muborak	Муборак	
1710234878	Qarliq	Карлик	
1710234882	Sariq	Саpик	
1710235	Nishon tumani (Markaz -Yangi Nishon sh.)	Нишанский район (Центр -г. Янги-Нишан)	
1710235500	Nishon tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Нишанского района	
1710235501	Yangi Nishon	Янги-Нишан	
1710235505	Talimarjon	Талимарджан	
1710235550	Nishon tumanining shaharchalari	Городские поселки Нишанского района	
1710235553	Nuriston	Нуристон	
1710235555	Nishon	Нишон	
1710235557	Guliston	Гулистан	
1710235559	Oq oltin	Ак алтин	
1710235561	Sardoba	Сардоба	
1710235565	Paxtachi	Пахтачи	
1710235567	Oydin	Ойдин	
1710235569	Samarqand	Самарканд	
1710235571	Paxtaobod	Пахтаабад	
1710235800	Nishon tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Нишанского района	
1710235804	Oydinlik	Ойдинлик	
1710235807	Oq oltin	Акалтын	
1710235826	Qirqquloch	Кирккулоч	
1710235848	Navro‘z	Навруз	
1710235850	Nishon	Нишан	
1710235860	Paxtazor	Пахтазар	
1710235874	Shirinobod	Ширинабад	
1710235880	Balxiyak	Балхияк	
1710237	Kasbi tumani (Markaz -Mug‘lon shaharchasi)	Касбинский район (Центр -гп Муглон)	
1710237550	Kasbi tumanining shaharchalari	Городские поселки Касбинского района	
1710237551	Mug‘lon	Муглон	
1710237554	Denov	Денов	
1710237556	Kasbi	Касби	
1710237558	Do‘stlik	Дустлик	
1710237562	Yangi qishloq	Янги кишлок	
1710237564	Xo‘jakasbi	Хужа Касби	
1710237566	Fazli	Фазли	
1710237568	Maymanoq	Майманок	
1710237572	Qatag‘an	Катаган	
1710237800	Kasbi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Касбинского района	
1710237822	Qamashi	Камаши	
1710237825	Komilon	Камилан	
1710237833	Qatag‘on	Катаган	
1710237840	Cho‘lquvar	Чулкувар	
1710237855	Mug‘lon	Муглон	
1710237866	Denov	Денау	
1710237877	Qoraqo‘ng‘irot	Коракунгирот	
1710237882	Yuksalish	Юксалиш	
1710237886	Paxtakor	Пахтакор	
1710237890	G‘alaba	Галаба	
1710240	Ko‘kdala tumani (Markaz -Yettitom sh.)	Кукдалинский район (Центр -г. Еттитом)	
1710240550	Ko‘kdala tumanining shaharchalari	Городские поселки Кукдалинского района	
1710240551	Yettitom	Еттитом	
1710240568	Chiyal	Чиял	
1710240572	Ko‘kdala	Кукдала	
1710240575	Ayritom	Айритом	
1710240800	Ko‘kdala tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кукдалинского района	
1710240823	Ko‘kdala	Кокдала	
1710240873	Nurafshon	Нурафшон	
1710240881	Chiyal	Чиел	
1710240883	Qumdaryo	Кумдаре	
1710240889	Sho‘rquduq	Шуркудук	
1710240891	Eski Anhor	Эски Ангор	
1710240893	Yangihayot	Янгихает	
1710240897	Torjilg‘a	Тоpжилга	
1710242	Chiroqchi tumani (Markaz -Chiroqchi sh.)	Чиракчинский район (Центр -г. Чиракчи)	
1710242500	Chiroqchi tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Чиракчинского района	
1710242501	Chiroqchi	Чиракчи	
1710242550	Chiroqchi tumanining shaharchalari	Городские поселки Чиракчинского района	
1710242553	Jar	Джар	
1710242556	O‘ymovut	Уймовут	
1710242559	Dam	Дам	
1710242563	Pakandi	Паканди	
1710242566	Paxtaobod	Пахтаобод	
1710242800	Chiroqchi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Чиракчинского района	
1710242811	Olmazor	Олмазор	
1710242822	Qalqama	Калкама	
1710242826	Xumo	Хумо	
1710242840	Langar	Лангар	
1710242844	Jar	Джар	
1710242856	Taraqqiyot	Тараккиёт	
1710242872	Uyshun	Уйшун	
1710242886	Paxtaobod	Пахтаабад	
1710242888	Dodiq	Додик	
1710242890	Qahramon	Кахpамон	
1710242892	Uymovut	Уймавут	
1710242894	Mirzato‘p	Миpзатуп	
1710245	Shahrisabz tumani (Markaz -Shahrisabz sh.)	Шахрисабзский район (Центр -г. Шахрисабз)	
1710245550	Shahrisabz tumanining shaharchalari	Городские поселки Шахрисабзского района	
1710245553	Miraki	Мираки	
1710245555	Qumqishloq	Кумкишлок	
1710245557	O‘rtaqo‘rg‘on	Уртакургон	
1710245561	Chorshanbe	Чоршанбе	
1710245563	Temirchi	Темирчи	
1710245565	Yangiqishloq	Янгикишлок	
1710245567	Qutchi	Кутчи	
1710245569	Shamaton	Шаматон	
1710245571	Ammog‘on-1	Аммогон-1	
1710245573	Qo‘shqanot	Кушканот	
1710245575	Anday	Андай	
1710245583	Xo‘jaxuroson	Хужахуросон	
1710245585	Keldihayot	Келдихает	
1710245800	Shahrisabz tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Шахрисабзского района	
1710245802	Oq suv	Аксу	
1710245811	Do‘xchi	Дукчи	
1710245818	Kunchiqar	Кунчикар	
1710245823	Qutchi	Кутчи	
1710245835	Mo‘minobod	Муминабад	
1710245840	Namaton	Наматан	
1710245851	To‘damaydon	Тудамайдон	
1710245860	O‘zbekiston	Узбекистан	
1710245869	Hisorak	Хисарак	
1710245872	Xitoy	Хитай	
1710245881	Shakarteri	Шакартери	
1710245892	Shamaton	Шаматан	
1710250	Yakkabog‘ tumani (Markaz -Yakkabog‘ sh.)	Яккабагский район (Центр -г. Яккабаг)	
1710250500	Yakkabog‘ tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Яккабагского района	
1710250501	Yakkabog‘	Яккабаг	
1710250550	Yakkabog‘ tumanining shaharchalari	Городские поселки Яккабагского района	
1710250555	Eski Yakkabog‘	Эски Яккабаг	
1710250557	Alaqarg‘a	Алакарга	
1710250558	Alako‘ylak	Алакуйлак	
1710250559	Jarqirg‘iz	Жаркиргиз	
1710250561	Qayrag‘och	Кайрагач	
1710250563	Qatag‘on	Катагон	
1710250565	Kattabog‘	Каттабог	
1710250567	Madaniyat	Маданият	
1710250569	Mevazor	Мевазор	
1710250571	Samoq	Самок	
1710250573	Turon	Турон	
1710250575	O‘z	Уз	
1710250577	Chubron	Чуброн	
1710250579	Edilbek	Эдилбек	
1710250800	Yakkabog‘ tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Яккабагского района	
1710250811	Qayrag‘och	Кайрагач	
1710250822	Esat	Эсат	
1710250825	Qo‘shchinor	Кошчинар	
1710250833	Qishliq	Кишлик	
1710250844	Samoq	Самак	
1710250855	Sandal	Сандал	
1710250858	O‘rta	Урта	
1710250861	Chaydori	Чайдари	
1710250866	Hiyobon	Хиябан	
1710400	Qashqadaryo viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подч. Кашкадарьинской области	
1710401	Qarshi	Карши	
1710401550	Qarshi shahar hokimiyatiga qarashli shaharchalar	Городские поселки, подч. Каршинскому горхокимияту	
1710401555	Qashqadaryo	Кашкадарья	
1710405	Shahrisabz	Шахрисабз	
1712	Navoiy viloyati (Markaz -Navoiy sh.)	Навоийская область (Центр -г. Навои)	
1712200	Navoiy viloyatining tumanlari	Районы Навоийской области	
1712211	Konimex tumani (Markaz -Konimex shaharchasi)	Канимехский район (Центр -гп Канимех)	
1712211550	Konimex tumanining shaharchalari	Городские поселки Канимехского района	
1712211551	Konimex	Канимех	
1712211552	Balaqaraq	Балакарак	
1712211554	Mamiqchi	Мамикчи	
1712211556	Sho‘rtepa	Шуртепа	
1712211558	Zafarobod	Зафарабад 	
1712211800	Konimex tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Канимехского района	
1712211811	Yangig‘ozg‘on	Янгиказган	
1712211818	Sarajal	Саржал	
1712211822	Chordara	Чардара	
1712211826	Karakata	Караката	
1712211835	Uchtobe	Учтобе	
1712211840	Boymurot	Баймуpат	
1712211845	Yangiobod	Янгиабад	
1712216	Qiziltepa tumani (Markaz -Qiziltepa sh.)	Кызылтепинский район (Центр -г. Кызылтепа)	
1712216500	Qiziltepa tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Кызылтепинского района	
1712216501	Qiziltepa	Кызылтепа	
1712216550	Qiziltepa tumanining shaharchalari	Городские поселки Кызылтепинского района	
1712216552	Husbuddin	Хусбуддин	
1712216554	Qalayn-Azizon	Калъайи Азизон	
1712216556	Baland G‘ardiyon	Баланд гардиен	
1712216558	G‘oyibon	Гойибон	
1712216560	Oq soch	Оксоч	
1712216562	Vang‘ozi	Вангози	
1712216564	Oqmachit	Окмачит	
1712216566	Zarmetan	Зарметан	
1712216568	G‘amxo‘r	Гамхур	
1712216572	Uzilishkent	Узилишкент	
1712216574	O‘rtaqo‘rg‘on	Уртакургон	
1712216576	Xo‘jaqo‘rg‘on	Хужакургон	
1712216800	Qiziltepa tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кызылтепинского района	
1712216803	Oq oltin	Акалтын	
1712216805	Arabon	Арабон	
1712216808	Bo‘ston	Бустан	
1712216812	Vang‘ozi	Вангази	
1712216819	G‘ardiyon	Гардиян	
1712216825	Zarmitan	Зармитан	
1712216840	Xo‘ja-Hasan	Ходжахасан	
1712216850	Yangi hayot	Янгихаят	
1712230	Navbahor tumani (Markaz -Beshrabot a.p.)	Навбахорский район (Центр -нп Бешрабад)	
1712230550	Navbahor tumanining shaharchalari	Городские поселки Навбахорского района	
1712230552	Kalkonota	Калконота	
1712230553	Saroy	Сарой	
1712230555	Quyi Beshrabot	Куйи Бешработ	
1712230557	Keskanterak	Кескантерак	
1712230559	Ijant	Ижант	
1712230800	Navbahor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Навбахорского района	
1712230805	Olchin	Алчин	
1712230808	Arabsaroy	Арабсарай	
1712230815	Keskanterak	Кескантерак	
1712230838	Yangi-yo‘l	Янгиюль	
1712230855	Turkiston	Туркестан	
1712230880	Yangiqo‘rg‘on	Янгикурган	
1712230882	Beshrabot	Бешpабот	
1712234	Karmana tumani (Markaz -Karmana shaharchasi)	Карманинский район (Центр -гп Кармана)	
1712234550	Karmana tumanining shaharchalari	Городские поселки Карманинского района	
1712234551	Karmana	Кармана	
1712234557	Malikrabot	Маликработ	
1712234559	Paxtaobod	Пахтаабад	
1712234561	Podkoron	Подкорон	
1712234563	Kamolot	Камолот	
1712234565	Yoshlik	Ешлик	
1712234800	Karmana tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Карманинского района	
1712234802	Uyrot	Уйрат	
1712234823	Do‘rmon	Дорман	
1712234845	Narpay	Нарпай	
1712234867	Xazora	Хазара	
1712234878	Yangiariq	Янгиарык	
1712234882	Jaloyir	Джалаиp	
1712238	Nurota tumani (Markaz -Nurota sh.)	Нуратинский район (Центр -г. Нурата)	
1712238500	Nurota tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Нуратинского района	
1712238501	Nurota	Нурата	
1712238550	Nurota tumanining shaharchalari	Городские поселки Нуратинского района	
1712238555	Qizilcha	Кизилча	
1712238557	Temurqovuq	Темирковук	
1712238558	Chuya	Чуя	
1712238559	Yangibino	Янгибино	
1712238800	Nurota tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Нуратинского района	
1712238820	Dehibaland	Дебаланд	
1712238825	Gum	Гум	
1712238835	G‘ozg‘on	Гозгон	
1712238840	Qizilcha	Кызылча	
1712238860	Nurota	Нурата	
1712238877	Sentob	Сентяб	
1712238890	Chuya	Чуя	
1712244	Tomdi tumani (Markaz -Tomdibuloq shaharchasi)	Тамдынский район (Центр -гп Томдибулок)	
1712244550	Tomdi tumanining shaharchalari	Городские поселки Тамдынского района	
1712244551	Tomdibuloq	Томдибулок	
1712244800	Tomdi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Тамдынского района	
1712244808	Oktau	Актау	
1712244812	Ayaqquduq	Аякудук	
1712244830	Suketti	Сукитти	
1712244835	Keregetau	Керегетау	
1712244837	Keriz	Кериз	
1712244840	Tomdibuloq	Тамдыбулак	
1712244850	Shiyeli	Шиели	
1712248	Uchquduq tumani (Markaz -Uchquduq sh.)	Учкудукский район (Центр -г. Учкудук)	
1712248500	Uchquduq tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Учкудукского района	
1712248501	Uchquduq	Учкудук	
1712248550	Uchquduq tumanining shaharchalari	Городские поселки Учкудукского района	
1712248555	Shalxar	Шалкар	
1712248800	Uchquduq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Учкудукского района	
1712248805	Ko‘kayaz	Кукаяз	
1712248808	Altintov	Алтинтов	
1712248813	Bozdun	Буздун	
1712248826	Mingbuloq	Мингбулак	
1712248844	Uzunquduq	Узункудук	
1712251	Xatirchi tumani (Markaz -Yangirabod sh.)	Хатырчинский район (Центр -г. Янгирабод)	
1712251500	Xatirchi tumanining tuman ahamiyatiga ega shaharlari	Гоpода pайонного подч. Хатыpчинского pайона	
1712251501	Yangirabod	Янгиpабод	
1712251550	Xatirchi tumanining shaharchalari	Городские поселки Хатырчинского района	
1712251558	Langar	Лянгар	
1712251562	Jaloyir	Джалойир	
1712251564	Qo‘shchinor	Кушчинор	
1712251566	Polvontepa	Полвонтепа	
1712251568	Qo‘rg‘on	Кургон	
1712251570	Tasmachi	Тасмачи	
1712251573	Bog‘ishamol	Богишамол	
1712251575	G‘alabek	Галабек	
1712251577	Paxtakor	Пахтакор	
1712251579	Turkman	Туркман	
1712251581	Yangi qurilish	Янги курилиш	
1712251800	Xatirchi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Хатырчинского района	
1712251807	Sahovat	Саховат	
1712251812	Olchinobod	Алчинабад	
1712251819	O‘zbekiston	Узбекистон	
1712251824	Bog‘chakalon	Бахчакалан	
1712251835	Xonaqa	Ханака	
1712251840	Qoracha	Каpача	
1712251851	Pulkan shoir	им. Пулкан шаира	
1712251865	Yangirabod	Янгирабод	
1712251878	Ko‘ksaroy	Куксарой	
1712400	Navoiy viloyatining viloyat ahamiyatiga ega shaharlarii	Города областного подчинения Навоийской области	
1712401	Navoiy	Навои	
1712401550	Navoiy shahar hokimiyatiga qarashli shaharchalar	Городские поселки, подч. Навоийскому горхокимияту	
1712401564	Tinchlik	Тинчлик	
1712408	Zarafshon	Заpафшан	
1712408550	Zarafshon shahar hokimiyatiga qarashli shaharchalar	Городские поселки, подч. Зарафшанскому горхок-ту	
1712408556	Muruntau	Мурунтау	
1712412	G‘ozg‘on	Газган	
1714	Namangan viloyati (Markaz -Namangan sh.)	Наманганская область (Центр -г. Наманган)	
1714200	Namangan viloyatining tumanlari	Районы Наманганской области	
1714204	Mingbuloq tumani (Markaz -Jo‘masho‘y shaharchasi)	Мингбулакский pайон (Центр -гп Джумашуй)	
1714204550	Mingbuloq tumanining shaharchalari	Городские поселки Мингбулакского района	
1714204551	Jo‘masho‘y	Джумашуй	
1714204552	Go‘rtepa	Гуртепа	
1714204553	Dovduq	Довдук	
1714204555	O‘zgarish	Узгариш	
1714204556	Mehnatobod	Мехнатабад	
1714204557	Madyarovul	Мадяровул	
1714204559	Kugolikul	Куголикул	
1714204800	Mingbuloq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Мингбулакского района	
1714204805	Bo‘ston	Бустан	
1714204810	Gulbog‘	Гульбаг	
1714204820	Go‘rtepa	Гуртепа	
1714204822	Dovduq	Довдук	
1714204828	Oltinko‘l	Алтынкуль	
1714204830	Mehnatobod	Мехнатабад	
1714204840	Momoxon	Момохан	
1714207	Kosonsoy tumani (Markaz -Kosonsoy sh.)	Касансайский район (Центр -г. Касансай)	
1714207500	Kosonsoy tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Касансайского района	
1714207501	Kosonsoy	Касансай	
1714207550	Kosonsoy tumanining shaharchalari	Городские поселки Касансайского района	
1714207552	Bog‘ishamol	Богишамол	
1714207554	Istiqlol	Истиклол	
1714207556	Koson	Косон	
1714207558	Ququmboy	Кукумбой	
1714207561	Ozod	Озод	
1714207562	Tergachi	Тергачи	
1714207564	Chindavul	Чиндовул	
1714207566	Chust ko‘cha	Чуст куча	
1714207568	Yangiyo‘l	Янгийул	
1714207569	Yangi shahar	Янгишахар	
1714207800	Kosonsoy tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Касансайского района	
1714207806	Qorasuv	Карасув	
1714207808	Shirin	Шиpин	
1714207810	Ququmboy	Кукумбай	
1714207820	Koson	Касан	
1714207827	Yoshlik	Ешлик	
1714207830	Tergachi	Тергачи	
1714207837	Chindovul	Чиндавал	
1714212	Namangan tumani (Markaz -Toshbuloq shaharchasi)	Наманганский район (Центр -гп Ташбулак)	
1714212550	Namangan tumanining shaharchalari	Городские поселки Наманганского района	
1714212551	Toshbuloq	Ташбулак	
1714212553	Navbahor	Навбахор	
1714212561	Qumqo‘rg‘on	Кумкургон	
1714212563	Sho‘rqo‘rg‘on	Шуркургон	
1714212565	Mirishkor	Миришкор	
1714212800	Namangan tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Наманганского района	
1714212811	Nurafshon	Нурафшон	
1714212822	Istiqlol	Истиклол	
1714212833	Navbahor	Навбахор	
1714212855	Qumqo‘rg‘on	Кумкурган	
1714212859	Mirishkor	Миришкор	
1714212866	Tepaqo‘rg‘on	Тепакурган	
1714212877	O‘zbekiston	Узбекистан	
1714212880	Xonabod	Ханабад	
1714212885	Bog‘ishamol	Багишамал	
1714212890	Sho‘rqishloq	Шуркишлак	
1714216	Norin tumani (Markaz -Xaqqulobod sh.)	Нарынский район (Центр -г. Хаккулабад)	
1714216500	Norin tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Нарынского района	
1714216501	Xaqqulobod	Хаккулабад	
1714216550	Norin tumanining shaharchalari	Городские поселки Нарынского района	
1714216552	Qorateri	Коратери	
1714216554	Marg‘uzar	Маргузар	
1714216556	Norinkapa	Норинкапа	
1714216558	Pastki cho‘ja	Пастки Чужа	
1714216561	Uchtepa	Учтепа	
1714216562	Xo‘jaobod	Хужаабад	
1714216564	Chambil	Чамбил	
1714216566	Sho‘ra	Шуро	
1714216800	Norin tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Нарынского района	
1714216815	Xo‘jaobod	Хужаабад	
1714216820	Marg‘izor	Маргузаp	
1714216826	Norinkapa	Нарынкапа	
1714216837	Paxtaqishloq	Пахтакишлак	
1714216848	To‘da	Туда	
1714216856	Qo‘rg‘ontepa	Кургонтепа	
1714216859	Uchtepa	Учтепа	
1714216862	Toshloq	Ташлак	
1714219	Pop tumani (Markaz -Pop sh.)	Папский район (Центр -г. Пап)	
1714219500	Pop tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Папского района	
1714219501	Pop	Пап	
1714219550	Pop tumanining shaharchalari	Городские поселки Папского района	
1714219554	Oltinkon	Алтынкан	
1714219555	Navbahor	Навбахор	
1714219557	Uyg‘ursoy	Уйгурсай	
1714219560	Xalqobod	Халкабад	
1714219565	Chorkesar	Чаркесар	
1714219567	Uyg‘ur	Уйгур	
1714219569	Yangi Xo‘jaobod	Янги Хужаабад	
1714219571	Sang	Санг	
1714219573	G‘urumsaroy	Гурумсарай	
1714219575	Qandig‘on	Кандигон	
1714219576	Pungon	Пунгон	
1714219578	Chodak	Чодак	
1714219581	Madaniyat	Маданият	
1714219583	Qurg‘onobod	Кургонобод	
1714219585	Chorkesar-2	Чаркесар-2	
1714219800	Pop tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Папского района	
1714219809	Madaniyat	Маданият	
1714219811	Sirdaryo	Сирдарё	
1714219822	Nayman	Найман	
1714219833	Pop	Пап	
1714219834	Paxtaobod	Пахтаабад	
1714219844	Uyg‘ur	Уйгур	
1714219855	G‘urumsaroy	Гурумсарой	
1714219866	Chodak	Чадак	
1714219877	Yangi hayot	Янгихаят	
1714219885	Pungon	Пунган	
1714224	To‘raqo‘rg‘on tumani (Markaz -To‘raqo‘rg‘on sh.)	Туракурганский район (Центр -г. Туракурган)	
1714224500	To‘raqo‘rg‘on tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Туракурганского района	
1714224501	To‘raqo‘rg‘on	Туракурган	
1714224550	To‘raqo‘rg‘on tumanining shaharchalari	Городские поселки Туракурганского района	
1714224554	Oqtosh	Акташ	
1714224556	Yettikon	Еттикан	
1714224558	Yandama	Яндама	
1714224561	Axsi	Ахси	
1714224563	Kalvak	Колвак	
1714224565	Mozorko‘xna	Мизаркухна	
1714224567	Buramatut	Бураматут	
1714224569	Shaxand	Шахант	
1714224571	Olchin	Олчин	
1714224575	Saroy	Сарой	
1714224577	Katagon	Катагон	
1714224579	Kichikqurama	Кичиккурама	
1714224581	Namdon	Намдон	
1714224800	To‘raqo‘rg‘on tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Туракурганского района	
1714224809	Axsi	Ахси	
1714224812	Buramatut	Бураматут	
1714224824	Katagansaroy	Катагансаpай	
1714224835	Sayram	Сайрам	
1714224846	Yandama	Яндама	
1714224850	Xo‘jand	Ходжанд	
1714224857	Shaxand	Шаханд	
1714224864	Yortepa	Яртепа	
1714229	Uychi tumani (Markaz -Uychi shaharchasi)	Уйчинский район (Центр -гп Уйчи)	
1714229550	Uychi tumanining shaharchalari	Городские поселки Уйчинского района	
1714229551	Uychi	Уйчи	
1714229555	O‘nxayat	Унхаят	
1714229557	Birlashgan	Бирлашган	
1714229559	Fayziobod	Файзиобод	
1714229561	Churtuk	Чуртук	
1714229563	Axsi	Ахси	
1714229565	Jiydakapa	Джийдакапа	
1714229567	Kichik toshloq	Кичик тошлок	
1714229569	Mashad	Машад	
1714229573	Soku	Соку	
1714229575	Boyog‘on	Буеган	
1714229577	G‘ayrat	Гайрат	
1714229579	Ziyokor	Зиекор	
1714229800	Uychi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Уйчинского района	
1714229808	G‘ayrat	Гайрат	
1714229811	Jiydakapa	Джидакапа	
1714229815	Birlashgan	Бирлашган	
1714229822	Teshiktosh	Тешиктош	
1714229833	Uychi	Уйчи	
1714229844	Mashad	Машад	
1714229855	Yorkatay	Яркатай	
1714229866	Yorqo‘rg‘on	Яркурган	
1714234	Uchqo‘rg‘on tumani (Markaz -Uchqo‘rg‘on sh.)	Учкурганский район (Центр -г. Учкурган)	
1714234500	Uchqo‘rg‘on tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Учкурганского района	
1714234501	Uchqo‘rg‘on	Учкуpган	
1714234550	Uchqo‘rg‘on tumanining shaharchalari	Городские поселки Учкурганского района	
1714234552	Qayqi	Кайки	
1714234554	Qo‘g‘ay	Кугай	
1714234556	Uchyog‘och	Учагач	
1714234558	Yangiobod	Янгиабад	
1714234800	Uchqo‘rg‘on tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Учкурганского района	
1714234811	Qayqi	Кайки	
1714234822	Baxt	Бахт	
1714234833	Qo‘g‘ay-o‘lmas	Кугайульмас	
1714234844	Qo‘g‘ay	Кугай	
1714234851	O‘zbekiston	Узбекистан	
1714234861	Yangiobod	Янгиабад	
1714234863	Yangi yor	Янгиер	
1714234870	Yashiq	Яшик	
1714236	Chortoq tumani (Markaz -Chortoq sh.)	Чартакский район (Центр -г. Чартак)	
1714236500	Chortoq tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Чартакского района	
1714236501	Chortoq	Чаpтак	
1714236550	Chortoq tumanining shaharchalari	Городские поселки Чартакского района	
1714236552	Muchum	Мучум	
1714236554	Koroskon	Караскан	
1714236556	Ko‘shan	Кушан	
1714236558	Ayqiron	Айкирон	
1714236560	Alixon	Алихон	
1714236562	Pastki Peshqo‘rg‘on	Пастки Пешкургон	
1714236564	Yuqori Peshqo‘rg‘on	Юкори Пешкургон	
1714236566	Ora ariq	Ораарык	
1714236568	Baliqli ko‘l	Баликкул	
1714236572	Xazratishox	Хазратишох	
1714236800	Chortoq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Чартакского района	
1714236803	Ayqiron	Айкиран	
1714236805	Alixon	Алихан	
1714236807	Bog‘iston	Багистан	
1714236809	Tinchlik	Тинчлик	
1714236815	Karaskan	Караскан	
1714236820	Muchum	Мучум	
1714236826	Peshqo‘rg‘on	Пешкурган	
1714236853	Xazratishox	Хазратишо	
1714236856	Saroy	Сарай	
1714237	Chust tumani (Markaz -Chust sh.)	Чустский район (Центр -г. Чуст)	
1714237500	Chust tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Чустского района	
1714237501	Chust	Чуст	
1714237550	Chust tumanining shaharchalari	Городские поселки Чустского района	
1714237552	Olmos	Олмос	
